owner_id,owner_kind,owner_role,canonical_name,source_entity_id,owner_fund_id,parent_owner_id,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,decision_id,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
OWNER_FUND_0885,fund,REPORTING_FUND,SCF-IX LP,FUND_0885,FUND_0885,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC356,5,Economically Targeted Investments / SCF-IX LP / Market Value,,ACTIVE,
OWNER_FUND_0886,fund,REPORTING_FUND,SCF-VII LP,FUND_0886,FUND_0886,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC356,5,Economically Targeted Investments / SCF-VII LP / Market Value,,ACTIVE,
OWNER_FUND_0887,fund,REPORTING_FUND,SCF-VIII LP,FUND_0887,FUND_0887,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC356,5,Economically Targeted Investments / SCF-VIII LP / Market Value,,ACTIVE,
OWNER_FUND_0888,fund,REPORTING_FUND,Sculptor Diversified RE Income Trust,FUND_0888,FUND_0888,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / Sculptor Diversified RE Income Trust / Capital Commitment,,ACTIVE,
OWNER_FUND_0889,fund,REPORTING_FUND,Sculptor Real Estate Fund IV,FUND_0889,FUND_0889,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / Sculptor Real Estate Fund IV / Capital Commitment,,ACTIVE,
OWNER_FUND_0890,fund,REPORTING_FUND,Sculptor Real Estate Fund V,FUND_0890,FUND_0890,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / Sculptor Real Estate Fund V / Capital Commitment,,ACTIVE,
OWNER_FUND_0891,fund,REPORTING_FUND,SDL Hospitality Co-Invest Fund,FUND_0891,FUND_0891,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / SDL Hospitality Co-Invest Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0892,fund,REPORTING_FUND,"Seidler Equity Partners IV, L.P.",FUND_0892,FUND_0892,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Seidler Equity Partners IV, L.P. / Cost",,ACTIVE,
OWNER_FUND_0893,fund,REPORTING_FUND,SERVE OPPORTUNITIES FUND I LP,FUND_0893,FUND_0893,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC356,5,Economically Targeted Investments / SERVE OPPORTUNITIES FUND I LP / Market Value,,ACTIVE,
OWNER_FUND_0894,fund,REPORTING_FUND,"SH Group I, LP",FUND_0894,FUND_0894,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,"Real Estate Portfolio / SH Group I, LP / Capital Commitment",,ACTIVE,
OWNER_FUND_0895,fund,REPORTING_FUND,Sheridan Production Partners I-B,FUND_0895,FUND_0895,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Sheridan Production Partners I-B / Capital Commitment,,ACTIVE,
OWNER_FUND_0896,fund,REPORTING_FUND,Sheridan Production Partners II-B,FUND_0896,FUND_0896,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Sheridan Production Partners II-B / Capital Commitment,,ACTIVE,
OWNER_FUND_0897,fund,REPORTING_FUND,Sheridan Production Partners III-B,FUND_0897,FUND_0897,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Sheridan Production Partners III-B / Capital Commitment,,ACTIVE,
OWNER_FUND_0898,fund,REPORTING_FUND,Sierra Nevada Investment Partners LP,FUND_0898,FUND_0898,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Sierra Nevada Investment Partners LP / Ending Market Value (MM),,ACTIVE,
OWNER_FUND_0899,fund,REPORTING_FUND,Silver Creek Aggregate Reserves Fund I,FUND_0899,FUND_0899,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Silver Creek Aggregate Reserves Fund I / Capital Commitment,,ACTIVE,
OWNER_FUND_0900,fund,REPORTING_FUND,"Silver Lake Partners III, L.P.",FUND_0900,FUND_0900,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Silver Lake Partners III, L.P. / Cost",,ACTIVE,
OWNER_FUND_0901,fund,REPORTING_FUND,"Silver Lake Partners V, L.P.",FUND_0901,FUND_0901,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Silver Lake Partners V, L.P. / Cost",,ACTIVE,
OWNER_FUND_0902,fund,REPORTING_FUND,Sixth Cinven Fund (No. 2) Limited Partnership,FUND_0902,FUND_0902,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,Consolidated Schedule of Investments / Sixth Cinven Fund (No. 2) Limited Partnership / Cost,,ACTIVE,
OWNER_FUND_0903,fund,REPORTING_FUND,Sixth Cinven Fund (No. 4) Limited Partnership,FUND_0903,FUND_0903,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,Consolidated Schedule of Investments / Sixth Cinven Fund (No. 4) Limited Partnership / Cost,,ACTIVE,
OWNER_FUND_0904,fund,REPORTING_FUND,"Sixth Street Opportunities Partners III (B), L.P.",FUND_0904,FUND_0904,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Sixth Street Opportunities Partners III (B), L.P. / Cost",,ACTIVE,
OWNER_FUND_0905,fund,REPORTING_FUND,"SL SPV-2, L.P.",FUND_0905,FUND_0905,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / SL SPV-2, L.P. / Cost",,ACTIVE,
OWNER_FUND_0906,fund,REPORTING_FUND,"Solamere Capital AF V, LP",FUND_0906,FUND_0906,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Solamere Capital AF V, LP / Cost",,ACTIVE,
OWNER_FUND_0907,fund,REPORTING_FUND,"Solamere Series IV Leaders Fund, LP",FUND_0907,FUND_0907,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Solamere Series IV Leaders Fund, LP / Cost",,ACTIVE,
OWNER_FUND_0908,fund,REPORTING_FUND,"Sorenson Capital Partners III, L.P.",FUND_0908,FUND_0908,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Sorenson Capital Partners III, L.P. / Cost",,ACTIVE,
OWNER_FUND_0909,fund,REPORTING_FUND,"Sorenson Capital Partners IV-B, L.P.",FUND_0909,FUND_0909,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Sorenson Capital Partners IV-B, L.P. / Cost",,ACTIVE,
OWNER_FUND_0910,fund,REPORTING_FUND,Sprott Streaming & Royalty Fund,FUND_0910,FUND_0910,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Sprott Streaming & Royalty Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0911,fund,REPORTING_FUND,Sprott Streaming & Royalty Fund Co-Investment Side Car,FUND_0911,FUND_0911,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Sprott Streaming & Royalty Fund Co-Investment Side Car / Capital Commitment,,ACTIVE,
OWNER_FUND_0912,fund,REPORTING_FUND,Starwood Cap Hospitality Fd II Global LP,FUND_0912,FUND_0912,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Starwood Cap Hospitality Fd II Global LP / Capital Commitment,,ACTIVE,
OWNER_FUND_0913,fund,REPORTING_FUND,Starwood Capital Hospitality Fund I-2,FUND_0913,FUND_0913,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Starwood Capital Hospitality Fund I-2 / Capital Commitment,,ACTIVE,
OWNER_FUND_0914,fund,REPORTING_FUND,Starwood Energy Infrastructure Fund III,FUND_0914,FUND_0914,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Starwood Energy Infrastructure Fund III / Capital Commitment,,ACTIVE,
OWNER_FUND_0915,fund,REPORTING_FUND,"Sterling Capital Partners IV, L.P.",FUND_0915,FUND_0915,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Sterling Capital Partners IV, L.P. / Cost",,ACTIVE,
OWNER_FUND_0916,fund,REPORTING_FUND,Stonepeak Core Fund (A),FUND_0916,FUND_0916,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Stonepeak Core Fund (A) / Capital Commitment,,ACTIVE,
OWNER_FUND_0917,fund,REPORTING_FUND,Stonepeak Global Renewables Fund,FUND_0917,FUND_0917,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Stonepeak Global Renewables Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0918,fund,REPORTING_FUND,Stonepeak Infrastructure Fund,FUND_0918,FUND_0918,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0919,fund,REPORTING_FUND,Stonepeak Infrastructure Fund II,FUND_0919,FUND_0919,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund II / Capital Commitment,,ACTIVE,
OWNER_FUND_0920,fund,REPORTING_FUND,Stonepeak Infrastructure Fund II (AIV II Claremont),FUND_0920,FUND_0920,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund II (AIV II Claremont) / Capital Commitment,,ACTIVE,
OWNER_FUND_0921,fund,REPORTING_FUND,Stonepeak Infrastructure Fund III,FUND_0921,FUND_0921,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund III / Capital Commitment,,ACTIVE,
OWNER_FUND_0922,fund,REPORTING_FUND,Stonepeak Trail Blazer Investment Partners,FUND_0922,FUND_0922,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Stonepeak Trail Blazer Investment Partners / Capital Commitment,,ACTIVE,
OWNER_FUND_0923,fund,REPORTING_FUND,Strategic Property Fund Asia SCSP,FUND_0923,FUND_0923,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Strategic Property Fund Asia SCSP / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0924,fund,REPORTING_FUND,"Summit Partners Growth Equity Fund VIII-B, L.P.",FUND_0924,FUND_0924,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Summit Partners Growth Equity Fund VIII-B, L.P. / Cost",,ACTIVE,
OWNER_FUND_0925,fund,REPORTING_FUND,"Summit Partners Private Equity Fund VII-A, L.P.",FUND_0925,FUND_0925,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Summit Partners Private Equity Fund VII-A, L.P. / Cost",,ACTIVE,
OWNER_FUND_0926,fund,REPORTING_FUND,"Sun Capital Partners IV, LP",FUND_0926,FUND_0926,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Sun Capital Partners IV, LP / Cost",,ACTIVE,
OWNER_FUND_0927,fund,REPORTING_FUND,"Sun Capital Partners V, L.P.",FUND_0927,FUND_0927,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Sun Capital Partners V, L.P. / Cost",,ACTIVE,
OWNER_FUND_0928,fund,REPORTING_FUND,"SunTx Capital Partners II, L.P.",FUND_0928,FUND_0928,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / SunTx Capital Partners II, L.P. / Cost",,ACTIVE,
OWNER_FUND_0929,fund,REPORTING_FUND,Sylvanus LLC,FUND_0929,FUND_0929,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Sylvanus LLC / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0930,fund,REPORTING_FUND,TA Atlantic and Pacific VI L.P.,FUND_0930,FUND_0930,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,Consolidated Schedule of Investments / TA Atlantic and Pacific VI L.P. / Cost,,ACTIVE,
OWNER_FUND_0931,fund,REPORTING_FUND,"TA Select Opportunities Fund II-A, L.P.",FUND_0931,FUND_0931,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / TA Select Opportunities Fund II-A, L.P. / Cost",,ACTIVE,
OWNER_FUND_0932,fund,REPORTING_FUND,"TA Select Opportunities Fund-A, L.P.",FUND_0932,FUND_0932,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / TA Select Opportunities Fund-A, L.P. / Cost",,ACTIVE,
OWNER_FUND_0933,fund,REPORTING_FUND,"TA XII-A, L.P.",FUND_0933,FUND_0933,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / TA XII-A, L.P. / Cost",,ACTIVE,
OWNER_FUND_0934,fund,REPORTING_FUND,"TA XIV-B, L.P.",FUND_0934,FUND_0934,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / TA XIV-B, L.P. / Cost",,ACTIVE,
OWNER_FUND_0935,fund,REPORTING_FUND,"TA XV-B, L.P.",FUND_0935,FUND_0935,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / TA XV-B, L.P. / Cost",,ACTIVE,
OWNER_FUND_0936,fund,REPORTING_FUND,Talmage Separate Account,FUND_0936,FUND_0936,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Talmage Separate Account / Fair Market Value,,ACTIVE,
OWNER_FUND_0937,fund,REPORTING_FUND,"Talmage Total Return Partners, LLC",FUND_0937,FUND_0937,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,"Real Estate Portfolio / Talmage Total Return Partners, LLC / Capital Commitment",,ACTIVE,
OWNER_FUND_0938,fund,REPORTING_FUND,Taurus Mining Finance Annex Fund,FUND_0938,FUND_0938,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Annex Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0939,fund,REPORTING_FUND,Taurus Mining Finance Fund,FUND_0939,FUND_0939,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Fund / Capital Commitment,,ACTIVE,
OWNER_FUND_0940,fund,REPORTING_FUND,Taurus Mining Finance Fund II,FUND_0940,FUND_0940,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Fund II / Capital Commitment,,ACTIVE,
OWNER_FUND_0941,fund,REPORTING_FUND,TEAKWOOD CAPITAL III (CO-INVESTMENT) LP,FUND_0941,FUND_0941,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC356,5,Economically Targeted Investments / TEAKWOOD CAPITAL III (CO-INVESTMENT) LP / Market Value,,ACTIVE,
OWNER_FUND_0942,fund,REPORTING_FUND,TEAKWOOD CAPITAL III LP,FUND_0942,FUND_0942,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC356,5,Economically Targeted Investments / TEAKWOOD CAPITAL III LP / Market Value,,ACTIVE,
OWNER_FUND_0943,fund,REPORTING_FUND,Teays River Investments,FUND_0943,FUND_0943,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Teays River Investments / Capital Commitment,,ACTIVE,
OWNER_FUND_0944,fund,REPORTING_FUND,TechCore 2019,FUND_0944,FUND_0944,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / TechCore 2019 / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0945,fund,REPORTING_FUND,"Tennenbaum Opportunities Fund V, LLC",FUND_0945,FUND_0945,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Tennenbaum Opportunities Fund V, LLC / Cost",,ACTIVE,
OWNER_FUND_0946,fund,REPORTING_FUND,The Energy & Minerals Group Fund III,FUND_0946,FUND_0946,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / The Energy & Minerals Group Fund III / Capital Commitment,,ACTIVE,
OWNER_FUND_0948,fund,REPORTING_FUND,"The Resolute III Continuation Fund, L.P.",FUND_0948,FUND_0948,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / The Resolute III Continuation Fund, L.P. / Cost",,ACTIVE,
OWNER_FUND_0949,fund,REPORTING_FUND,"The Veritas Capital Fund V, L.P.",FUND_0949,FUND_0949,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / The Veritas Capital Fund V, L.P. / Cost",,ACTIVE,
OWNER_FUND_0950,fund,REPORTING_FUND,"The Veritas Capital Fund VI, L.P.",FUND_0950,FUND_0950,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / The Veritas Capital Fund VI, L.P. / Cost",,ACTIVE,
OWNER_FUND_0951,fund,REPORTING_FUND,"The Veritas Capital Fund VII, L.P.",FUND_0951,FUND_0951,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / The Veritas Capital Fund VII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0952,fund,REPORTING_FUND,"The Veritas Capital Fund VIII, L.P.",FUND_0952,FUND_0952,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / The Veritas Capital Fund VIII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0953,fund,REPORTING_FUND,"Thoma Bravo Explore Fund II-A, L.P.",FUND_0953,FUND_0953,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Thoma Bravo Explore Fund II-A, L.P. / Cost",,ACTIVE,
OWNER_FUND_0954,fund,REPORTING_FUND,"Thoma Bravo Fund XII, L.P.",FUND_0954,FUND_0954,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Thoma Bravo Fund XII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0955,fund,REPORTING_FUND,"Thoma Bravo Fund XV-A, L.P.",FUND_0955,FUND_0955,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Thoma Bravo Fund XV-A, L.P. / Cost",,ACTIVE,
OWNER_FUND_0956,fund,REPORTING_FUND,"Thomas H. Lee Equity Fund VII, L.P.",FUND_0956,FUND_0956,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Thomas H. Lee Equity Fund VII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0957,fund,REPORTING_FUND,"Thomas H. Lee Equity Fund VIII, L.P.",FUND_0957,FUND_0957,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Thomas H. Lee Equity Fund VIII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0958,fund,REPORTING_FUND,"Thomas H. Lee Parallel (Cayman) Fund VII, L.P.",FUND_0958,FUND_0958,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Thomas H. Lee Parallel (Cayman) Fund VII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0959,fund,REPORTING_FUND,"Thomas H. Lee Parallel Fund VIII, L.P.",FUND_0959,FUND_0959,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,6,"Consolidated Schedule of Investments / Thomas H. Lee Parallel Fund VIII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0960,fund,REPORTING_FUND,Tillridge Global Agribusiness Partners II,FUND_0960,FUND_0960,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC060,2,Alternatives Portfolio / Tillridge Global Agribusiness Partners II / Capital Commitment,,ACTIVE,
OWNER_FUND_0961,fund,REPORTING_FUND,Timber,FUND_0961,FUND_0961,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Timber / Capital Commitment,,ACTIVE,
