fund_term_clause_id,fund_id,lp_id,lp_name,share_class_name,perspective,term_scope,overrides_fund_term_id,effective_date,effective_end_date,source_document_id,metric_id,clause_title,value_raw,value_text,currency,provenance_type,source_page,source_anchor,extractor_version,synthetic_parameter_set_id,record_status
CLAUSEINT_2415EB7A8C4C0DC49375,FUND_0832,,,,fund_total,base_fund,,2017-01-01,2029-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_77FD2CD48A2EF37E2F16,FUND_0833,,,,fund_total,base_fund,,2016-01-01,2028-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_C6D7D76190F463A6FD1D,FUND_0834,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_9D559A284BC4EF42DAE6,FUND_0835,,,,fund_total,base_fund,,2019-01-01,2031-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_0E8B66E5CFCF097AA5D0,FUND_0836,,,,fund_total,base_fund,,2020-01-01,2032-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_AE928EB4A5C587788789,FUND_0837,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_392E9F9D1F5442E09D2E,FUND_0838,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_79F43E579441067E5B21,FUND_0839,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_3C0AC8E39BF57E9E32FF,FUND_0840,,,,fund_total,base_fund,,2012-01-01,2024-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_976899C1E729219CD914,FUND_0841,,,,fund_total,base_fund,,2011-01-01,2023-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_713509BA04BD3727E915,FUND_0842,,,,fund_total,base_fund,,2017-01-01,2029-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_B7D6518819962729C73B,FUND_0843,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_4FA68DE46DAD89F24B71,FUND_0844,,,,fund_total,base_fund,,2002-01-01,2014-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_99ED7C9D4AA2A2AD429E,FUND_0845,,,,fund_total,base_fund,,2007-01-01,2019-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_63A05B9C784F8E94E278,FUND_0847,,,,fund_total,base_fund,,2001-01-01,2013-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_F21AC2ADFA1780938462,FUND_0848,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_3B4F38DD4D5C5161B43C,FUND_0849,,,,fund_total,base_fund,,2000-01-01,2012-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_D6440ADAB51EDB6905CB,FUND_0850,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_FFF7DC07C1E52A292274,FUND_0851,,,,fund_total,base_fund,,2013-01-01,2025-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_A1CB8F307D3A0672483B,FUND_0852,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_ECA87AB8D44E942C1A27,FUND_0853,,,,fund_total,base_fund,,2013-01-01,2025-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_7360E0266574E3BD25B7,FUND_0854,,,,fund_total,base_fund,,2020-01-01,2032-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_C86F4A2FD33B25D1236E,FUND_0855,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_5BF97FFC2C323E15FEBE,FUND_0856,,,,fund_total,base_fund,,2011-01-01,2023-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_463A7DBE5D174280865B,FUND_0857,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_B34BBE160BD8A35C8AE8,FUND_0858,,,,fund_total,base_fund,,2012-01-01,2024-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_83F0C192F9DC8254E634,FUND_0859,,,,fund_total,base_fund,,2013-01-01,2025-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_6F32C1FD836EE75EB64E,FUND_0860,,,,fund_total,base_fund,,2006-01-01,2018-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_08D138814FEBB22D0FC4,FUND_0861,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_851B8071CAB6522D5F08,FUND_0862,,,,fund_total,base_fund,,2007-01-01,2019-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_AFA13ECB88792D982F3E,FUND_0863,,,,fund_total,base_fund,,2015-01-01,2027-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_233D4028F9E0658F95F3,FUND_0864,,,,fund_total,base_fund,,2003-01-01,2015-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_2919545C6587CD2CE534,FUND_0865,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_F129385A73B0035B8BF5,FUND_0866,,,,fund_total,base_fund,,2005-01-01,2017-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_9B95B5C1E02D996EA950,FUND_0867,,,,fund_total,base_fund,,2007-01-01,2019-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_BDC175D7652D808FAE04,FUND_0868,,,,fund_total,base_fund,,2012-01-01,2024-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_DAB2F7FCEDBCA629150D,FUND_0869,,,,fund_total,base_fund,,2023-01-01,2035-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_8889A9C8801059A5E376,FUND_0870,,,,fund_total,base_fund,,2006-01-01,2018-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_E1B6F12E8B8E3ECDC3C5,FUND_0871,,,,fund_total,base_fund,,2009-01-01,2021-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_0B0039108B8574CAD2DF,FUND_0872,,,,fund_total,base_fund,,2009-01-01,2021-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_EB6AE7050B1083D31147,FUND_0873,,,,fund_total,base_fund,,2005-01-01,2017-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_ED865D129CD73ABC2912,FUND_0874,,,,fund_total,base_fund,,2019-01-01,2031-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_D11CEA4D9EA360681D01,FUND_0875,,,,fund_total,base_fund,,2005-01-01,2017-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_B9AFDBD8042F6785CE7B,FUND_0876,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_ED3BDD086F718A2C4262,FUND_0877,,,,fund_total,base_fund,,2002-01-01,2014-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_EDDB7EFC34A0E999DC75,FUND_0878,,,,fund_total,base_fund,,2020-01-01,2032-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_61F1EFA2A951DD981060,FUND_0879,,,,fund_total,base_fund,,2018-01-01,2030-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_34C7FF7464468F7A974E,FUND_0880,,,,fund_total,base_fund,,2011-01-01,2023-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_9910CFC47A159DB64693,FUND_0881,,,,fund_total,base_fund,,2023-01-01,2035-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_91FCB6AB61CB9B77C964,FUND_0882,,,,fund_total,base_fund,,2024-01-01,2036-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_25084736E06FBA29E82A,FUND_0883,,,,fund_total,base_fund,,2024-01-01,2036-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_84692683E1061818D6D3,FUND_0884,,,,fund_total,base_fund,,2002-01-01,2014-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_EBF8B6D79625D1BA62E5,FUND_0885,,,,fund_total,base_fund,,2016-01-01,2028-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_B2EE676906071D8A77E0,FUND_0886,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_4085B8C93F5B67BD7846,FUND_0887,,,,fund_total,base_fund,,2023-01-01,2035-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_919233E9B75E99A6E991,FUND_0888,,,,fund_total,base_fund,,2023-01-01,2035-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_5CFE64C449004D3ED5E1,FUND_0889,,,,fund_total,base_fund,,2020-01-01,2032-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_479176398DF4B7744F8D,FUND_0890,,,,fund_total,base_fund,,2024-01-01,2036-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_E5F15C7C7FF03B507063,FUND_0891,,,,fund_total,base_fund,,2005-01-01,2017-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_2DDF197B8321582A753B,FUND_0892,,,,fund_total,base_fund,,2020-01-01,2032-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_BAA22959043E3B740252,FUND_0893,,,,fund_total,base_fund,,2008-01-01,2020-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_533C0820B1B1754588D7,FUND_0894,,,,fund_total,base_fund,,2011-01-01,2023-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_8256B86E563EB1D2DCC4,FUND_0895,,,,fund_total,base_fund,,2007-01-01,2019-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_B33BD50A2E6D006272DE,FUND_0896,,,,fund_total,base_fund,,2010-01-01,2022-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_73801B2C8159E71F6232,FUND_0897,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_214A0D7E45807100830C,FUND_0898,,,,fund_total,base_fund,,2000-01-01,2012-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_D94CBB27CB274C9B911C,FUND_0899,,,,fund_total,base_fund,,2019-01-01,2031-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_08AD5731CE26061552D9,FUND_0900,,,,fund_total,base_fund,,2024-01-01,2036-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_2019AB0E7CC748E142E8,FUND_0901,,,,fund_total,base_fund,,2024-01-01,2036-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_51513BCC183A4E08D02C,FUND_0902,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_F569EAD49EAA09BFBCD8,FUND_0903,,,,fund_total,base_fund,,2011-01-01,2023-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_121AAE88F338A9DF1BC8,FUND_0904,,,,fund_total,base_fund,,2005-01-01,2017-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_1C7F110274668380381B,FUND_0905,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_977395C75C63E65F1780,FUND_0906,,,,fund_total,base_fund,,2010-01-01,2022-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_A67D21F027DADB31247E,FUND_0907,,,,fund_total,base_fund,,2000-01-01,2012-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_C19EA9F91A817F7F6D3E,FUND_0908,,,,fund_total,base_fund,,2007-01-01,2019-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_304A6AC5690D4C8EB242,FUND_0909,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_0C579A4D17BABBC1627D,FUND_0910,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_32629BD6870941D2C7AA,FUND_0911,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
