lineage_id,target_table,target_record_id,target_field,target_value,provenance_type,source_table,source_record_id,source_document_id,source_anchor,formula_id,synthetic_parameter_set_id,imputation_method,precedence,notes
LIN_DB58FC5639D7AD34C042,benchmark_returns,RET_SPY_19930201,*row,0.0071125790028,DERIVED,benchmark_return_candidates,RET_SPY_19930201,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930201; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_4E3D435760A617B044B6,fund_terms,TERMINT_60C310659928966DBFB5,*row,created,SYNTHETIC,fund_periods,FPRINT_9960B560B380F36D9669,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_E539977813E14D1F6042,fund_terms,TERMINT_BBEECAF582E488B08590,*row,created,SYNTHETIC,fund_periods,FPRINT_63748A0B6C26A7063020,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_020F5DDDBD358BA228DF,fund_terms,TERMINT_89FD3A251E3CB289418E,*row,created,SYNTHETIC,fund_periods,FPRINT_8AAF83A0FAE4024D55E3,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_0E676E504082C5D80229,fund_terms,TERMINT_3E8BB3B4E0EEA3358ECA,*row,created,SYNTHETIC,fund_periods,FPRINT_02BF10F5853D6385A7E5,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_B98AA7D0FA16CD8D7F93,fund_terms,TERMINT_A0A6123810C2C36471A8,*row,created,SYNTHETIC,fund_periods,FPRINT_D3D63929B153500033FF,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_C5C4662A8DFE73145196,fund_terms,TERMINT_A114A95829C82B6F5E27,*row,created,SYNTHETIC,fund_periods,FPRINT_EFDE267607BF553FC565,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_0CBEB579467301AF7A8A,fund_terms,TERMINT_42202A4735C3B211BC11,*row,created,SYNTHETIC,fund_periods,FPRINT_ED7C72537B000424FE89,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_EE439F6953337E80F09E,fund_terms,TERMINT_1D40A448A46DB69EC845,*row,created,SYNTHETIC,fund_periods,FPRINT_CD2D20FAE8B25D034DB0,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_802F9AC64F96D92042A3,fund_terms,TERMINT_E32C776479759A1E7602,*row,created,SYNTHETIC,fund_periods,FPRINT_42E3DD1448D41A653A45,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_75CD7FFA7DF3C8FE345C,fund_terms,TERMINT_848866AE7AE36281A68E,*row,created,SYNTHETIC,fund_periods,FPRINT_5BFCA601AE985A9D09D3,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_CEC2A865BDBA448056B4,fund_terms,TERMINT_0AA5083C8408260075A5,*row,created,SYNTHETIC,fund_periods,FPRINT_6B6D20D72826FC41DA9D,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_07D34FB045FA13BE3F06,fund_terms,TERMINT_4E8747036DD07E55E73D,*row,created,SYNTHETIC,fund_periods,FPRINT_117D75A1328F1FCB552A,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_C804C7D4DFEAC370F2F4,fund_terms,TERMINT_EC5ACD7D92B9B9F620BD,*row,created,SYNTHETIC,fund_periods,FPRINT_ECA07CA42434A13921FF,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_3FB04886662231A7BBBC,fund_terms,TERMINT_2A3A53DFD64A968D8436,*row,created,SYNTHETIC,fund_periods,FPRINT_505721D17ADF5A47A107,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_B52A1B5369E035B14CD1,fund_terms,TERMINT_76BDD519A0F179EC5ED4,*row,created,SYNTHETIC,fund_periods,FPRINT_CA77F8E04A7B01585518,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_79E5B4B8C5B936C31DE1,fund_terms,TERMINT_CF2AF44B4FA74DC77E8B,*row,created,SYNTHETIC,fund_periods,FPRINT_43667B2AC194562B7602,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_7FF2C68B4F94D78B7DE6,fund_terms,TERMINT_B9C05E859C2FF6DFD96C,*row,created,SYNTHETIC,fund_periods,FPRINT_4E171A7D140F00B81061,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_FE908D8CAC684C8522A1,fund_terms,TERMINT_C3C644FB79739E84C97C,*row,created,SYNTHETIC,fund_periods,FPRINT_1C6C3A78CB59E8CCB28E,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_6A28394887DB791B049B,fund_terms,TERMINT_0B03C8BEE49AA4C8647D,*row,created,SYNTHETIC,fund_periods,FPRINT_1F912032032591A2A076,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_7D34CB5A7141548D5669,fund_terms,TERMINT_C0D801B84ED8771167DA,*row,created,SYNTHETIC,fund_periods,FPRINT_3E07D1ABD12DFA8833EE,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_0C77B1D6DAB9185653CA,fund_terms,TERMINT_DA809C0A0CD1466E4D5F,*row,created,SYNTHETIC,fund_periods,FPRINT_ED0166F4E3E066BD1C18,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_C651FC88B105053F013D,fund_terms,TERMINT_B9C3CFA05CB80A278B17,*row,created,SYNTHETIC,fund_periods,FPRINT_58CE7F517E8C6806E2ED,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_CC6FBA9D3813BDAE0F0C,fund_terms,TERMINT_491365ECD0F97832284D,*row,created,SYNTHETIC,fund_periods,FPRINT_506B84CE725F7AB1D20F,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_98EDB7AE5F10B52F5AB0,fund_terms,TERMINT_AC2D5B9EE034500F4BEA,*row,created,SYNTHETIC,fund_periods,FPRINT_D734AC5D4D198C7FDFD5,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_A1FE17FCBD35014107EA,fund_terms,TERMINT_ADF3687FB25A420E3F66,*row,created,SYNTHETIC,fund_periods,FPRINT_22105A12B29830838D1C,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_A3B7B102965EF27640D2,fund_terms,TERMINT_810633A5A39510BC8C29,*row,created,SYNTHETIC,fund_periods,FPRINT_491917FB2F933B4278DB,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_94A0C48FF4F84227D638,fund_terms,TERMINT_324C1FFD9E9BCE180C1C,*row,created,SYNTHETIC,fund_periods,FPRINT_39232A7C5DD1830DE28A,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_3C65E3003652431969F9,fund_terms,TERMINT_D5FAA71675E3568321D3,*row,created,SYNTHETIC,fund_periods,FPRINT_97B03210943750863525,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_8DEB973E4C611A951669,fund_terms,TERMINT_E6695EAE12D78368BC91,*row,created,SYNTHETIC,fund_periods,FPRINT_EAC6FB76B72B314C25D0,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_70863A2BAACFC9281E86,fund_terms,TERMINT_E7A84ECA96F54586983F,*row,created,SYNTHETIC,fund_periods,FPRINT_306DD633E9609FB729DB,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_ED37EBB5AAFA85D9F80B,fund_terms,TERMINT_1BB8C164A60F76D69370,*row,created,SYNTHETIC,fund_periods,FPRINT_C94A19E7F4B93F046866,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_9FFDA8CF39DBE57A1E57,fund_terms,TERMINT_918D8B360AAAF3CEF14A,*row,created,SYNTHETIC,fund_periods,FPRINT_71C06AD6B7D51552C62D,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_2DBBEE81C28EC91A87DB,fund_terms,TERMINT_8E357025BA303E6B23F6,*row,created,SYNTHETIC,fund_periods,FPRINT_B76D92BC2A6D6CDFA623,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_C39A9F32985006EE0469,fund_terms,TERMINT_0BC17050BA754E0E868F,*row,created,SYNTHETIC,fund_periods,FPRINT_B3606425AB183054ADFE,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_7AD71E15EEA31B5013A5,fund_terms,TERMINT_7F5941A6EF6ACDBA17C5,*row,created,SYNTHETIC,fund_periods,FPRINT_6CFD75EA35C24002EB9C,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_4B05D393F957F34D7063,fund_terms,TERMINT_D48F6162A5F3EBCA39FC,*row,created,SYNTHETIC,fund_periods,FPRINT_078EEF20A6B56BE8C315,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_C678E5F574501235286F,fund_terms,TERMINT_028A804EFF68F360AA61,*row,created,SYNTHETIC,fund_periods,FPRINT_42BC4B446D3590A75E54,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_D8873CC34FC9E0BE99E0,fund_terms,TERMINT_781041ACF331FAD09C3E,*row,created,SYNTHETIC,fund_periods,FPRINT_3B212244EA888E960081,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_01DB67D4E5B37E35D725,fund_terms,TERMINT_AAA4E043679B8772F984,*row,created,SYNTHETIC,fund_periods,FPRINT_242901FAE6C3AEA1C307,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_0AA2389F6BDEA0D81E8F,fund_terms,TERMINT_0C9D70E7426FAEFCE5EA,*row,created,SYNTHETIC,fund_periods,FPRINT_4D224D60D06B08F8D69F,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_FA51A869AE3DEA402206,fund_terms,TERMINT_4B40AE8A63EFB9D11668,*row,created,SYNTHETIC,fund_periods,FPRINT_AD2FC4669B6766FDC754,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_230318D5C7E68AE5EEE5,fund_terms,TERMINT_121005D990F4F0F12373,*row,created,SYNTHETIC,fund_periods,FPRINT_24DB6AF8200ACD06FFBF,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_11AAEA166160C741B127,fund_terms,TERMINT_E173502A34FF40882EBC,*row,created,SYNTHETIC,fund_periods,FPRINT_87B1ABCF11CAA4B6888E,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_0E0AC229E6DF3C13F435,fund_terms,TERMINT_4509017B2B9D2AB393B9,*row,created,SYNTHETIC,fund_periods,FPRINT_35D6316246CC5A32A29C,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_33972159668A85D91BB4,fund_terms,TERMINT_4A7A6A3B551423E66E6A,*row,created,SYNTHETIC,fund_periods,FPRINT_8A6B3CEB2C122C76BE43,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_23F029FE93D1DD68C5D2,fund_terms,TERMINT_384F001ADC169AC3177F,*row,created,SYNTHETIC,fund_periods,FPRINT_C58E06B90D315590F105,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_7467D3DA52F88DD9D909,fund_terms,TERMINT_D833A3E96D8DA5567321,*row,created,SYNTHETIC,fund_periods,FPRINT_5A9A3382BB61247534A4,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_A383B56ABB73F47CE652,fund_terms,TERMINT_564C55D044B024FD19D4,*row,created,SYNTHETIC,fund_periods,FPRINT_E71B3ACCA96704A002ED,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_B2657BF23F015D004670,fund_terms,TERMINT_D446F6676EAA17A53F21,*row,created,SYNTHETIC,fund_periods,FPRINT_D5559318C0A79B4F6CA4,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_2F349E72FFA754483539,fund_terms,TERMINT_9BF9F287EA03BF150F70,*row,created,SYNTHETIC,fund_periods,FPRINT_44F2F4309F84080BA2D4,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_F60D5E363E59C4C5AC9A,fund_terms,TERMINT_193AD1C36AE9B54AF95D,*row,created,SYNTHETIC,fund_periods,FPRINT_43E0D35C7C11E340414A,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_45AD282F0DBB22BBA7D1,fund_terms,TERMINT_72426E3DE1940948ECD7,*row,created,SYNTHETIC,fund_periods,FPRINT_61FA394796F76C28D4D0,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_E6C524657B5DABE88D50,fund_terms,TERMINT_DC1AC7AD9F802C76EABD,*row,created,SYNTHETIC,fund_periods,FPRINT_E13F16E1411C8D6FF3E0,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_CDC4A4A7AF20DAB0D78A,fund_terms,TERMINT_838581EE435C82647132,*row,created,SYNTHETIC,fund_periods,FPRINT_8818091700AA6B5BD45C,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_2F3607A189F516EC7FD2,fund_terms,TERMINT_A8BA3750EAE3E770B308,*row,created,SYNTHETIC,fund_periods,FPRINT_6A30DA728B612F2A2563,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_3D769EBF60C172568B21,fund_terms,TERMINT_5F3C0F9623B0DB2B3230,*row,created,SYNTHETIC,fund_periods,FPRINT_5598A16529C17226CE7C,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_3CCA107FEF5181CC2F25,fund_terms,TERMINT_832168B09D414ED2E040,*row,created,SYNTHETIC,fund_periods,FPRINT_D6E56BE0884251CD0B3C,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_8AE78E154B369DBD35B9,fund_terms,TERMINT_E1DEFB8F33197983BF56,*row,created,SYNTHETIC,fund_periods,FPRINT_EACD5EC281CEFE8A6082,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_E7627C34A8F9C53CB29E,fund_terms,TERMINT_817EDD683C4FDC3E18A9,*row,created,SYNTHETIC,fund_periods,FPRINT_695FD9D78F8882DE6B73,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_03E96F7BE8FAD26EEA43,fund_terms,TERMINT_2AE13485AAEA35B2AEB6,*row,created,SYNTHETIC,fund_periods,FPRINT_6BAE829F5AFC489EDEEF,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_E204D09A8070F996E456,fund_terms,TERMINT_F53646467A99FCA7B625,*row,created,SYNTHETIC,fund_periods,FPRINT_64D95E19450F766AED7E,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_A8640688BE985BBA0BDD,fund_terms,TERMINT_F39D0D1264362B5F91E2,*row,created,SYNTHETIC,fund_periods,FPRINT_F57E0DE922588CD41248,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_576728BA30B1AD49DD2A,fund_terms,TERMINT_8CCF8315A0845B93ACE8,*row,created,SYNTHETIC,fund_periods,FPRINT_507A1151CD976E5310FE,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_29278C6E6386BDBD64AB,fund_terms,TERMINT_9143839672EF976D1DF8,*row,created,SYNTHETIC,fund_periods,FPRINT_0905C2CECE78351D613F,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_F8EABEFC34004D516DB6,fund_terms,TERMINT_A1E83BD5F76F414B77F5,*row,created,SYNTHETIC,fund_periods,FPRINT_E9EE08B4BAC9EE63A510,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_16FDED8028F7F3E0A2E9,fund_terms,TERMINT_3FC16A4CA873D8E3CBAC,*row,created,SYNTHETIC,fund_periods,FPRINT_C724B73B3025C23DEEBE,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_F7A6332684B77E198678,fund_terms,TERMINT_010BD3B294F61BA2141A,*row,created,SYNTHETIC,fund_periods,FPRINT_C77B70BF32B0C57D976F,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
LIN_18F63EE0DA4B1141B8F0,fund_terms,TERMINT_B0A7D348D3822F4B793F,*row,created,SYNTHETIC,fund_periods,FPRINT_1DAA8B5EFDDA7B2BC6F5,,data/integrated/cell-lineage.csv,INTEGRATED_FUND_TERMS_V1,INTEGRATED_COMPLETION_V1,INTEGRATED_FUND_TERMS_V1,ADDITIVE_ONLY,The generated row complements the source-backed fund and does not replace an extracted row.
