"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2012","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2012","","tvpi","TVPI","1.04x","x","","","","","Q1 2012 (7.91) 4.72 (3.19) 176.61 1.04x 1.70% 0.20x 0.84x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2012","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2012","","irr","IRR","1.70%","%","","","","","Q1 2012 (7.91) 4.72 (3.19) 176.61 1.04x 1.70% 0.20x 0.84x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2012","DPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2012","","dpi","DPI","0.20x","x","","","","","Q1 2012 (7.91) 4.72 (3.19) 176.61 1.04x 1.70% 0.20x 0.84x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2012","RVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2012","","rvpi","RVPI","0.84x","x","","","","","Q1 2012 (7.91) 4.72 (3.19) 176.61 1.04x 1.70% 0.20x 0.84x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2012","Reported Market Value","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2012","$ Millions","nav","Reported Market Value","191.35","","","","","","Q2 2012 (15.09) 2.87 (12.22) 191.35 1.05x 2.02% 0.20x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2012","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2012","","tvpi","TVPI","1.05x","x","","","","","Q2 2012 (15.09) 2.87 (12.22) 191.35 1.05x 2.02% 0.20x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2012","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2012","","irr","IRR","2.02%","%","","","","","Q2 2012 (15.09) 2.87 (12.22) 191.35 1.05x 2.02% 0.20x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2012","DPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2012","","dpi","DPI","0.20x","x","","","","","Q2 2012 (15.09) 2.87 (12.22) 191.35 1.05x 2.02% 0.20x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2012","RVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2012","","rvpi","RVPI","0.85x","x","","","","","Q2 2012 (15.09) 2.87 (12.22) 191.35 1.05x 2.02% 0.20x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2012","Reported Market Value","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2012","$ Millions","nav","Reported Market Value","218.38","","","","","","Q3 2012 (26.49) 5.68 (20.80) 218.38 1.07x 2.88% 0.20x 0.87x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2012","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2012","","tvpi","TVPI","1.07x","x","","","","","Q3 2012 (26.49) 5.68 (20.80) 218.38 1.07x 2.88% 0.20x 0.87x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2012","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2012","","irr","IRR","2.88%","%","","","","","Q3 2012 (26.49) 5.68 (20.80) 218.38 1.07x 2.88% 0.20x 0.87x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2012","DPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2012","","dpi","DPI","0.20x","x","","","","","Q3 2012 (26.49) 5.68 (20.80) 218.38 1.07x 2.88% 0.20x 0.87x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2012","RVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2012","","rvpi","RVPI","0.87x","x","","","","","Q3 2012 (26.49) 5.68 (20.80) 218.38 1.07x 2.88% 0.20x 0.87x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2012","Reported Market Value","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2012","$ Millions","nav","Reported Market Value","260.58","","","","","","Q4 2012 (41.37) 9.94 (31.44) 260.58 1.09x 4.20% 0.21x 0.88x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2012","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2012","","tvpi","TVPI","1.09x","x","","","","","Q4 2012 (41.37) 9.94 (31.44) 260.58 1.09x 4.20% 0.21x 0.88x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2012","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2012","","irr","IRR","4.20%","%","","","","","Q4 2012 (41.37) 9.94 (31.44) 260.58 1.09x 4.20% 0.21x 0.88x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2012","DPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2012","","dpi","DPI","0.21x","x","","","","","Q4 2012 (41.37) 9.94 (31.44) 260.58 1.09x 4.20% 0.21x 0.88x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q4 2012","RVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q4 2012","","rvpi","RVPI","0.88x","x","","","","","Q4 2012 (41.37) 9.94 (31.44) 260.58 1.09x 4.20% 0.21x 0.88x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2013","Reported Market Value","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2013","$ Millions","nav","Reported Market Value","250.70","","","","","","Q1 2013 (1.62) 19.77 18.15 250.70 1.12x 4.93% 0.27x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2013","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2013","","tvpi","TVPI","1.12x","x","","","","","Q1 2013 (1.62) 19.77 18.15 250.70 1.12x 4.93% 0.27x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2013","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2013","","irr","IRR","4.93%","%","","","","","Q1 2013 (1.62) 19.77 18.15 250.70 1.12x 4.93% 0.27x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2013","DPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2013","","dpi","DPI","0.27x","x","","","","","Q1 2013 (1.62) 19.77 18.15 250.70 1.12x 4.93% 0.27x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q1 2013","RVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q1 2013","","rvpi","RVPI","0.85x","x","","","","","Q1 2013 (1.62) 19.77 18.15 250.70 1.12x 4.93% 0.27x 0.85x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2013","Reported Market Value","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2013","$ Millions","nav","Reported Market Value","264.42","","","","","","Q2 2013 (24.54) 24.77 0.23 264.42 1.16x 6.17% 0.33x 0.83x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2013","TVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2013","","tvpi","TVPI","1.16x","x","","","","","Q2 2013 (24.54) 24.77 0.23 264.42 1.16x 6.17% 0.33x 0.83x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2013","IRR","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2013","","irr","IRR","6.17%","%","","","","","Q2 2013 (24.54) 24.77 0.23 264.42 1.16x 6.17% 0.33x 0.83x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2013","DPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2013","","dpi","DPI","0.33x","x","","","","","Q2 2013 (24.54) 24.77 0.23 264.42 1.16x 6.17% 0.33x 0.83x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q2 2013","RVPI","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q2 2013","","rvpi","RVPI","0.83x","x","","","","","Q2 2013 (24.54) 24.77 0.23 264.42 1.16x 6.17% 0.33x 0.83x","actual","","ADJUDICATOR","ADDED"
"","ADD","Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Summary of Portfolio Cash Flows – Private Investments","Summary of Portfolio Cash Flows – Private Investments","Q3 2013","Reported Market Value","1","portfolio","Private Investments","","","","","","","","","","December 31, 2020","Q3 2013","$ Millions","nav","Reported Market Value","278.85","","","","","","Q3 2013 (21.65) 16.87 (4.77) 278.85 1.17x 6.75% 0.36x 0.81x","actual","","ADJUDICATOR","ADDED"
