"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_55BB6AB0E1E52F1EC25192DB","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Russell 3000 + 2.5%","3 Year","1","benchmark","Russell 3000 + 2.5%","","","","","","","","","","December 31, 2021","3 Year","","return","Comparative Investment Results","28.56","%","","","","","Russell 3000 + 2.5% 28.19 28.56 20.67 18.93","actual","","",""
"PAIR_CCAA1F72407CBE36A239AC93","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Russell 3000 + 2.5%","5 Year","1","benchmark","Russell 3000 + 2.5%","","","","","","","","","","December 31, 2021","5 Year","","return","Comparative Investment Results","20.67","%","","","","","Russell 3000 + 2.5% 28.19 28.56 20.67 18.93","actual","","",""
"PAIR_59F060BD245989D21D321A8F","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Short Term","1 Year","1","asset_class","Short Term","Short Term","","","","","","","","","December 31, 2021","1 Year","","return","Comparative Investment Results","(0.02)","%","","","","","Short Term (0.02) 2.31 1.93 1.07","actual","","",""
"PAIR_7909A3AAAF84B8866082EDA3","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Short Term","10 Year","1","asset_class","Short Term","Short Term","","","","","","","","","December 31, 2021","10 Year","","return","Comparative Investment Results","1.07","%","","","","","Short Term (0.02) 2.31 1.93 1.07","actual","","",""
"PAIR_2CFF7221D65A6CD23957AD14","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Short Term","3 Year","1","asset_class","Short Term","Short Term","","","","","","","","","December 31, 2021","3 Year","","return","Comparative Investment Results","2.31","%","","","","","Short Term (0.02) 2.31 1.93 1.07","actual","","",""
"PAIR_BC6BB5418A0D8447A15D37F8","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Short Term","5 Year","1","asset_class","Short Term","Short Term","","","","","","","","","December 31, 2021","5 Year","","return","Comparative Investment Results","1.93","%","","","","","Short Term (0.02) 2.31 1.93 1.07","actual","","",""
"PAIR_735F08F8C4A8CD3A902FECF3","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Total Fund","1 Year","1","portfolio","Total Fund","","","","","","","","","","December 31, 2021","1 Year","","return","Comparative Investment Results","17.46","%","","","","","Total Fund*** 17.46 14.94 11.48 10.28","actual","","",""
"PAIR_E90A47871D666BAE327D2E05","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Total Fund","10 Year","1","portfolio","Total Fund","","","","","","","","","","December 31, 2021","10 Year","","return","Comparative Investment Results","10.28","%","","","","","Total Fund*** 17.46 14.94 11.48 10.28","actual","","",""
"PAIR_16B8745D935C86B64CEE9493","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Total Fund","3 Year","1","portfolio","Total Fund","","","","","","","","","","December 31, 2021","3 Year","","return","Comparative Investment Results","14.94","%","","","","","Total Fund*** 17.46 14.94 11.48 10.28","actual","","",""
"PAIR_E6D10E62E50E7B4315986CC1","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","Total Fund","5 Year","1","portfolio","Total Fund","","","","","","","","","","December 31, 2021","5 Year","","return","Comparative Investment Results","11.48","%","","","","","Total Fund*** 17.46 14.94 11.48 10.28","actual","","",""
"PAIR_4B0CDCB9AF66E5B3CE915F0D","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","U.S. Consumer Price Index + 5%","1 Year","1","benchmark","U.S. Consumer Price Index + 5%","","","","","","","","","","December 31, 2021","1 Year","","return","Comparative Investment Results","12.81","%","","","","","U.S. Consumer Price Index + 5% 12.81 8.82 8.08 7.12","actual","","",""
"PAIR_DAD616A8D7A945BD6AD190D2","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","U.S. Consumer Price Index + 5%","10 Year","1","benchmark","U.S. Consumer Price Index + 5%","","","","","","","","","","December 31, 2021","10 Year","","return","Comparative Investment Results","7.12","%","","","","","U.S. Consumer Price Index + 5% 12.81 8.82 8.08 7.12","actual","","",""
"PAIR_9D8986F742CB2294A6A41FCF","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","U.S. Consumer Price Index + 5%","3 Year","1","benchmark","U.S. Consumer Price Index + 5%","","","","","","","","","","December 31, 2021","3 Year","","return","Comparative Investment Results","8.82","%","","","","","U.S. Consumer Price Index + 5% 12.81 8.82 8.08 7.12","actual","","",""
"PAIR_A33C3B6EF5CDD35C5BCB47D9","MERGE","the table's rows are entities and its columns are periods, so metric_name takes the table's own printed title Comparative Investment Results; neither A's Return nor B's Comparative Return is printed. CAI Public Fund Very Large Database Median is a peer universe median, so peer_group (A); Inflation is a reference series rather than any row's benchmark, so market_series (A); 3 Month Treasury Bills is the comparative index for Short Term, so benchmark (B). The Global Equity row prints the % on all four of its cells and B dropped it. source_section and asset_class are B's, both printed and both blank in A.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","4","TABLE","Defined Benefit Investments (Continued)","Comparative Investment Results","U.S. Consumer Price Index + 5%","5 Year","1","benchmark","U.S. Consumer Price Index + 5%","","","","","","","","","","December 31, 2021","5 Year","","return","Comparative Investment Results","8.08","%","","","","","U.S. Consumer Price Index + 5% 12.81 8.82 8.08 7.12","actual","","",""
"PAIR_3C5A022114EA24E29C66B371","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Defined Benefit Investments (Continued)","Schedule of Investment Fees and Commissions","Absolute return","Fees and Commissions","1","asset_class","Absolute return","","","","","","","","","","December 31, 2021","","dollars","fee","Investment advisor fees","$7,085,203","","","","","","Absolute return $ 7,085,203","actual","","",""
"PAIR_DEB0208F2BFF94481B7ECCDF","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Defined Benefit Investments (Continued)","Broker Commission Fees","All others","Total Commission Fees","1","other_printed_scope","All others","","","","","","","","","","December 31, 2021","","dollars","fee","Total Commission Fees","970,398","","","","","","All others 970,398","actual","","",""
"PAIR_19704A9F230F41743B4A2154","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_03D40A5E127979EF58FEA37E","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7393AB7DA9C2375F630186B9","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Alphabet","Shares","1","investment","Alphabet","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","59,039","","","","","","Alphabet 59,039 171,038,345","actual","","",""
"PAIR_49F0CE1E53321200E90F758A","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Alphabet","Shares","2","investment","Alphabet","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","36,169","","","","","","Alphabet 36,169 104,658,257","actual","","",""
"PAIR_D6388C92A1E3C5E1DF751511","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_598D50D665FE1D3611C6CFFE","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Amazon","Shares","1","investment","Amazon","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","55,945","","","","","","Amazon 55,945 186,359,651","actual","","",""
"PAIR_7AFF46F5E98486C26A2BE0AB","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Apple","Fair Value","1","investment","Apple","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","$354,247,888","","","","","","Apple 1,994,976 $ 354,247,888","actual","","",""
"PAIR_383C9AB7D994A5861055E801","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Apple","Shares","1","investment","Apple","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","1,994,976","","","","","","Apple 1,994,976 $ 354,247,888","actual","","",""
"PAIR_2F673C63F8FA252DF6E5B340","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_AE65A4BCD22CC06FC5AFFB5A","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C7512244EC5A54CB501DA425","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B7E1D39788CE9460A6AC786B","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0F90F03B4AC9A91A486EFBE7","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B066C9AAF6E9B2445E4733E5","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Defined Benefit Investments (Continued)","Schedule of Investment Fees and Commissions","Debt securities","Fees and Commissions","1","asset_class","Debt securities","","","","","","","","","","December 31, 2021","","dollars","fee","Investment advisor fees","8,637,633","","","","","","Debt securities 8,637,633","actual","","",""
"PAIR_9F3D9092E17C8022751BD485","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_02FB68082F27579B2EF38511","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Embraer","Shares","1","investment","Embraer","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","17,813,025","","","","","","Embraer 17,813,025 79,375,095","actual","","",""
"PAIR_DDCE2ADF06D0D9B4C568EE79","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","5","TABLE","Defined Benefit Investments (Continued)","Schedule of Investment Fees and Commissions","Equity securities","Fees and Commissions","1","asset_class","Equity securities","","","","","","","","","","December 31, 2021","","dollars","fee","Investment advisor fees","39,104,454","","","","","","Equity securities 39,104,454","actual","","",""
